count|employer_name|employer_address1|employer_address2|employer_city
1|McAlester Regional Health Center Authority|1 Clark Bass Blvd||McAlester
1|McAlester Regional Health Center Authority|1 E Clark Bass Blvd.||McAlester
1|McAlester Regional Health Center Authority|1 E Clark Bass Boulevard||McAlester
1|McALESTER REGIONAL HEALTH CENTER|1 EAST CLARK BASS BOULEVAROAD||McALESTER
1|Pre-Paid Legal Services Inc|1 Pre-Paid Way||Ada
1|Sulzer Chemtech USA Inc|1 Sulzer Way||Tulsa
1|WTI Holdings LLC|1 W 3rd Street|Suite 1115|Tulsa
1|WTI Holdings LLC|1 West 3rd St N|STE 1115|Tulsa
1|W Energy Software LLC|1 West 3rd Street|Suite 1115|Tulsa
1|Southwestern Oklahoma State University|100 Campus Drive||Weatherford
1|CLINTON HOSPITAL AUTHORITY|100 N 30TH ST||CLINTON
1|KGENIUS INC|100 N QUAPAH AVENUE|SUITE H|OKLAHOMA CITY
1|University of Central Oklahoma|100 N. University Drive||Edmond
1|AR IT Software Solutions LLC|100 NE 5th Street, 1st Floor||Oklahoma City
1|WriteSea Group INC|100 S Cincinnati Ave|Suite 533|Tulsa
1|St. Thomas More University Parish|100 Stinson Street||Norman
1|Langston University|100 Success Avenue||Langston
1|SOUTHERN PLAINS MEDICAL CENTER OF GARVIN COUNTY LLC|100 Valley Drive||Pauls Valley
1|ONEOK Services Company LLC|100 West Fifth Street||Tulsa
1|ATC Drivetrain LLC|10001 NW 2nd Street||Oklahoma City
1|Edmond Public Schools|1001  W Danforth||Edmond
1|Oklahoma Blood Institute|1001 N Lincoln Blvd||Oklahoma City
1|Oklahoma Blood Institute|1001 N Lincoln Blvd.||Oklahoma City
1|Oklahoma Blood Institute|1001 N. Lincoln Blvd.||Oklahoma City
1|Edmond Public Schools|1001 West Danforth||Edmond
1|A & M Engineering and Environmental Services Inc|10010 E. 16th Street||Tulsa
1|Harper County Community Hospital|1003 Hwy 64 North|P.O. Box 60|Buffalo
1|MHM Support Services|1011  14th Ave NW||Ardmore
1|Ragnar Research Partners LLC|1015 Waterwood Pkwy|Unit C|Edmond
1|SageNet LLC|10205 E. 61st Street||Tulsa
1|Crossings Community Clinic Inc|10255 N. Pennsylvania Avenue||Oklahoma City
1|GINA SOFOLA & ASSOCIATES INC|1033 NE 4TH STREET|UNIT 104|OKLAHOMA CITY
1|Monty L Cain, PC|10415 Greenbriar Place||Oklahoma City
1|GINA SOFOLA & ASSOCIATES INC|105 Hudson Avenue|Suite 540|Oklahoma City
1|Shoolin LLC|105 S. Bryant Ave|Ste 101|Edmond
1|East Edmond Baptist Church Inc|1050 E 2nd Street|Suite 281|Edmond
1|Fylo LLC|10500 E Covell Road||Arcadia
1|Nortek Air Solutions LLC|106 N Industrial Blvd.||Okarche
1|Oklahoma State University|106 Whitehurst||Stillwater
1|Loves Travel Stops & Country Stores Inc|10601 N Pennsylvania Avenue||Oklahoma City
1|MUSKET CORPORATION|10601 N. PENNSYLVANIA AVENUE||Oklahoma City
1|Oklahoma State University|107 Wes Watkins Center||Stillwater
1|Pioneer Telephone Cooperative Inc|108 E. Robberts Avenue||Kingfisher
1|Atento Capital LLC|109 N Detroit Avenue||Tulsa
1|Bixby County School District|109 N. Armstrong||Bixby
1|Merrick & Company|110 S. Hartford Avenue|Suite 150|Tulsa
1|East Central University|1100  E. 14th Street||Ada
1|Ministries of Jesus Inc,|1100 East I-35 Frontage Road||Edmond
1|St. Anthony Shawnee Hospital Inc|1102 W. MacArthur Street||Shawnee
1|St. Anthony Shawnee Hospital Inc|1102 West MacArthur Street||Shawnee
1|BridesView Inc|111 Harrison Avenue||Oklahoma City
1|Advance Research Chemicals Inc (an Inhance Technologies company)|1110 W. Keystone Avenue||Catoosa
1|Crescent Infectious Diseases, PLLC|1111 N Lee Ave|Suite 249|Oklahoma City
1|National Center for Addiction Studies and Treatment Foundation|1111 W. 17th Street||Tulsa
1|ROBERT ST PIERRE CPA PC|1113 NORTH SECOND ST.||STILWELL
1|Gangajee LLC|1120 S. Mississippi Avenue||Atoka
1|Newborn Specialists of Tulsa, P.C.|1120 S. Utica Avenue|Suite 2123|Tulsa
1|University of Oklahoma Health Sciences Center|1122 NE 13 St.|Suite TB038|Oklahoma City
1|University of Oklahoma Health Sciences Center|1122 NE 13th St|Suite TB038|Oklahoma City
1|University of Oklahoma Health Sciences Center|1122 NE 13th St.|Suite TB038|Oklahoma City
1|Le Monde International School, Public Charter of Norman|1123 East Main St||Norman
1|Le Monde International School, Public Charter of Norman|1123 East Main Street||Norman
1|Canadian Valley Electric Cooperative Inc|11277 Hwy 99 N||Seminole
1|Mingo Aerospace|11310 E 81st St. N||Owasso
1|Aviation Avionics and Instruments Inc|11310 E 81st Street North||Owasso
1|DIGI SECURITY SYSTEMS LLC|11333 East 51st Place||Tulsa
1|Oklahoma School of Science and Mathematics (OSSM)|1141 N Lincoln Blvd||Oklahoma City
1|TULSA HOSPITALISTS INC|1145 S. UTICA AVENUE|SUITE 460|TULSA
1|AHS Oklahoma Physician Group LLC d/b/a Utica Park Clinic|1145 S. Utica Avenue|Suite 110|Tulsa
1|Thru Tubing Solutions Inc|11515 S. Portland Avenue||Oklahoma City
1|Midwest Cooling Towers Inc|1156 E. Highway 19||Chickasha
1|Focus Management Group LLC|118 N. 7th Ave||Durant
1|John Zink Company LLC|11920 East Apache Street||Tulsa
1|E-SAW WELDING & FABRICATION LLC|1200 E LOOMIS ROAD||WEATHERFORD
1|Fairview Elementary School|1200 East Elm||Fairview
1|Jackson County Memorial Hospital Authority|1200 East Pecan||Altus
1|GC & S CO. Transpacific Inc|1200 S. Fretz  Ave||Edmond
1|Oklahoma Montessori LLC|12008 N Virginia Avenue||Oklahoma City
1|OKC Montessori LLC|12008 N. Virginia Avenue||Oklahoma City
1|360 Engineering Group, PLLC|1201 E. 3rd Street||Tulsa
1|360 ENGINEERING GROUP, PLLC|1201 EAST THIROAD STREET||TULSA
1|Veridic Solutions LLC|1201 W Evergreen Street||Durant
1|VERIDIC SOLUTIONS LLC|1201 W. EVERGREEN STREET||DURANT
1|Veridic Solutions LLC|1201 W. Evergreen Street||Durant
1|Pari 2403 LLC|12101 N MACARTHUR BLVD|STE A|OKLAHOMA CITY
1|INDEPENDENT INTERNATIONAL BUSINESS CONSULTANTS LLC|1212 N YELLOWOOD AVENUE||BROKEN ARROW
1|Independent International Business Consultants LLC (IIBC)|1212 N Yellowood Avenue||Broken Arrow
1|SWEP North America Inc|12122  East 55th Street|STE A and B|Tulsa
1|Tirech LLC|1215 NW|23rd St|Oklahoma City
1|Tirech LLC|1215 NW ,23rd St||Oklahoma City
1|Tirech LLC|1215 NW 23rd St||Oklahoma City
1|Tiger Jungs World Class Taekwondo Inc|12200 N MACARTHUR BLVD|STE G|OKLAHOMA CITY
1|JBM ASSETS LLC|12204 Bywater Road||Oklahoma City
1|Eagle Summit Properties Inc|1225 E 33ROAD ST||Edmond
1|Motive Inc|1226 NW 32nd St|Oklahoma City|Oklahoma
1|Motive Inc|1226 NW 32nd St.||Oklahoma City
1|Chinatown Supermarket LLC|1228 NW 27th Street||Oklahoma City
1|Mustang Public Schools|12400 SW 15th St||Yukon
1|Extract Production Services LLC|12502 E 55th St.||Tulsa
1|Safety Radar Inc|1251 East 31st Court||Tulsa
1|Launch Tulsa LLC|12601 S Memorial Drive||Bixby
1|Launch Tulsa LLC|12601 South Memorial Drive||Bixby
1|AHS Oklahoma Heart LLC|1265 S. Utica Ave|Suite 300|Tulsa
1|AHS Oklahoma Heart LLC d/b/a Oklahoma Heart Institute|1265 South Utica Avenue||Tulsa
1|Bespoken Embroidery & Customs LLC|12826 South Cedar Street||Jenks
1|Traittek LLC|12950 Big Sky Dr||Edmond
1|SLW Automotive Inc|1300  Buddy Spencer Ave||Sallisaw
1|SLW Automotive Inc|1300 Buddy Spencer Ave||Sallisaw
1|Millison Casting Technology LLC|1300 Buddy Spencer Avenue||Sallisaw
1|SUMMER PALACE GARDEN SUPPLY LLC|1300 CORNELL PKWY|STE B|Oklahoma City
1|Nortek Air Solutions LLC|1300 North Broadway Drive||Oklahoma City
1|Fundamentals Therapy|1301 Kiowa St||ARDMORE
1|Marshall Environmental Management Inc|1301 N Martin Luther King Avenue||Oklahoma City
1|The Salvation Army|1306 E. Ave||Lawton
1|Okie Fire Chicken LLC|1308 S. Choctaw||El Reno
1|Okie Fire Chicken|1308 S. Choctaw Avenue||El Reno
1|Tulsa Soccer Club|1325 E. 15th St.|Suite 202|Tulsa
1|Tulsa Soccer Club|1325 E. 15th St., Suite 202|Suite 202|Tulsa
1|Abundant Life Fellowship Church Inc|1330 N Cedar Avenue||Tahlequah
1|Marquis Labs LLC|13301 N Meridian Ave|Ste 704A|Oklahoma City
1|Webco Industries Inc|13301 W. Hwy 51||Sand Springs
1|Business Imaging Systems Inc|13900 N. Harvey Ave||Edmond
