count|employer_name|employer_address1|employer_address2|employer_city
5|FTR, LTD|4050 E Cotton Center Blvd|Bldg 7, Suite 75|Phoenix
5|FTR Ltd|4050 E Cotton Center Blvd|Building 7, Suite 75|Phoenix
5|FTR, LTD|4050 E Cotton Center Blvd|building 7, Suite 75|PHOENIX
5|For The Record, Ltd|4050 E Cotton Center Blvd|building 7, Suite 75|PHOENIX
5|Tekxel LLC|60 E Rio Salado Pkwy|900|Tempe
5|Pacston Corporation|60 E Rio Salado Pkwy|900|Tempe
5|Tekxel LLC|60 E Rio Salado Pkwy|Ste 900|Tempe
5|RiseEdge LLC|60 E Rio Salado Pkwy|Suite 900|Tempe
5|Build & Tech Studio LLC|60 E Rio Salado Pkwy||Tempe
5|Solis Service LLC|8987 E. Tanque Verde Road|309-445|Tucson
5|Solis Services LLC|8987 E. Tanque Verde Road|Suite 309-445|Tucson
5|Solis Services LLC|8987 E. Tanque Verde Road|Suite309-445|Tucson
5|Solis Services LLC|8987 E. Tanque Verde Road||Tucson
5|Solis Service LLC|8987 E. Tanque Verde Road||Tucson
4|Discovery Builder LLC|14605 N. 73rd Street||Scottsdale
4|Arrington Property Holdings LLC|14605 N. 73rd Street||Scottsdale
4|Discovery Builders LLC|14605 N. 73rd Street||Scottsdale
4|Shared Staffing Services LLC|14605 N. 73rd Street||Scottsdale
4|Neolight LLC|1475 N Scottsdale Road|STE 110|Scottsdale
4|Anavate Partners|1475 N Scottsdale Road|Ste 150|Scottsdale
4|SYNAPSE LABS INC|1475 N Scottsdale Road|Suite 200|SCOTTSDALE
4|Anavate Partners|1475 N Scottsdale Road||Scottsdale
4|Savvients Inc|1490 S Price Road|Suite 202|Chandler
4|Savvients Inc|1490 S Price Road|Suite 204|Chandler
4|Total World Automation LLC|1490 S Price Road|Suite 207|Chandler
4|Sahi Softtech Inc|1490 S Price Road|Suite 306|Chandler
4|Arrivia Inc|15147 N. Scottsdale Road|Suite 210|Scottsdale
4|Arrivia Inc|15147 N. Scottsdale Road|Suite H210|Scottsdale
4|Universal Electronics Inc|15147 N. Scottsdale Road|Suite H300|Scottsdale
4|Arrivia Inc|15147 N. Scottsdale Road||Scottsdale
